ORGNR;KOMNR;GARDSNR;BRUKSNR;FESTENR;ID;KOORDSYS;NORD;OST;ORGNR_1
"311477935";"4205";70;20;0;101223;25832;6435851;402771;"311767852"
"311477943";"4205";75;10;0;101224;25832;6432158;406105;"312504111"
"311477951";"5028";16;3;0;101225;25832;7019222;561278;"313171132"
"311477978";"5028";19;1;0;101226;25832;7017834;560829;"310523356"
"311477986";"4228";9;11;0;101227;25832;6532505;378182;"313095320"
"311478001";"5028";29;1;0;101229;25832;7017983;562371;"312720787"
"311478036";"3903";414;306;0;238800;25832;6606095;570280;"311075470"
"311478044";"1866";51;184;0;101301;25833;7599934;488915;"313060179"
"311478052";"1866";51;10;0;101303;25833;7598931;490276;"310956155"
"311478060";"4629";76;3;0;101305;25832;6746566;326295;"311176854"
"311478079";"1866";51;13;0;101306;25833;7599025;490005;"312891492"
"311478087";"1866";46;1;0;101307;25833;7603667;485585;"314227255"
"311478095";"1866";68;2;0;101313;25833;7607067;489446;"312656744"
"311478109";"1866";69;6;0;101315;25833;7607312;488500;"312550776"
"311478117";"4613";88;6;0;103997;25832;6636260;287186;"311085441"
"311478125";"4205";57;11;0;241486;25832;6436609;407822;"314142578"
"311478133";"4618";198;3;0;104049;25832;6696216;370074;"210466592"
"311478141";"4621";312;2;0;104056;25832;6739523;363405;"314159942"
"311478168";"4034";56;1;0;99927;25832;6593937;451226;"312599678"
"311478176";"4020";127;10;0;99928;25832;6591239;518139;"313116611"
"311478192";"4001";50;10;0;99930;25832;6554403;538866;"310930482"
"311478206";"4003";67;1;0;99932;25832;6560047;536792;"313823849"
"311478214";"4003";67;1;0;99932;25832;6560047;536792;"310733482"
"311478222";"4217";70;3;0;99933;25832;6504782;465299;"213082892"
"311478230";"1103";252;20;0;99935;25832;6555668;307468;"313899160"
"311478257";"1160";176;2;0;99941;25832;6603076;311358;"313995208"
"311478265";"1121";54;9;0;99945;25832;6509738;311979;"313204456"
"311478273";"1133";1;3;0;99946;25832;6569192;333628;"313420647"
"311478281";"4649";103;1;0;99948;25832;6871026;317217;"310426725"
"311478303";"1130";23;4;0;99950;25832;6553396;328183;"213495852"
"311478311";"1130";23;4;0;99950;25832;6553396;328183;"213495852"
"311478338";"4647";108;1;0;99951;25832;6801675;340886;"313185486"
"311478346";"4602";31;1;0;99953;25832;6833859;284081;"310833193"
"311478354";"4602";47;4;0;99954;25832;6826480;285153;"310396028"
"311478362";"4602";75;1;0;99955;25832;6839563;308097;"312466767"
"311478370";"4639";5;4;0;99957;25832;6773082;370616;"212662062"
"311478389";"4649";104;1;0;99960;25832;6870822;319799;"311709763"
"311478397";"4649";106;2;0;99962;25832;6870418;320433;"210956832"
"311478400";"4649";106;3;0;99963;25832;6870351;320414;"313222233"
"311478419";"5029";15;1;0;99964;25832;7019255;559828;"313422399"
"311478427";"4649";108;2;0;99969;25832;6870434;321870;"313710629"
"311478435";"4649";71;1;0;99971;25832;6869095;328472;"313452387"
"311478443";"4649";73;1;0;99974;25832;6869671;329311;"310434957"
"311478451";"3414";30;1;0;162682;25832;6702236;638365;"310082961"
"311478478";"3414";30;3;0;162684;25832;6702069;638092;"310556874"
"311478486";"3414";32;1;0;162686;25832;6700308;638569;"314137175"
"311478494";"3414";32;1;0;162686;25832;6700308;638569;"312904934"
"311478508";"3414";32;2;0;162687;25832;6700396;638303;"311811878"
"311478516";"3414";33;5;0;162691;25832;6699746;638742;"310100056"
"311478524";"3414";36;7;0;162701;25832;6697228;641185;"313123596"
"311478532";"3414";37;1;0;162703;25832;6696978;641846;"310792896"
"311478540";"3414";38;2;0;162707;25832;6696375;641624;"312430673"
"311478559";"3414";17;1;0;162711;25832;6698962;636919;"312430673"
"311478567";"3414";18;4;0;162717;25832;6699401;636933;"312430673"
"311478575";"3414";19;1;0;162719;25832;6699521;636228;"314124103"
"311478583";"3414";19;4;0;162721;25832;6699325;636465;"313193551"
"311478591";"3414";20;1;0;162722;25832;6700985;637212;"313234134"
"311478605";"3414";20;4;0;162724;25832;6700985;635127;"213821652"
"311478613";"3414";21;1;0;162726;25832;6700090;635669;"213821652"
"311478621";"3414";22;1;0;162728;25832;6702718;636329;"310522767"
"311478648";"3414";25;1;0;162734;25832;6703742;636316;"313951308"
"311478656";"3414";25;59;0;162747;25832;6710605;629208;"310369438"
"311478664";"3414";4;4;0;162751;25832;6691607;644367;"312580314"
"311478672";"3414";5;1;0;162753;25832;6692004;644363;"313752070"
"311478680";"3414";8;1;0;162755;25832;6692436;643584;"313457362"
"311478699";"3414";8;2;0;162756;25832;6692804;643524;"312402041"
"311478702";"3414";8;3;0;162757;25832;6692958;643592;"310198625"
"311478710";"3414";8;5;0;162759;25832;6693504;643772;"314191439"
"311478745";"3411";34;2;0;164117;25832;6762169;606755;"313750752"
"311478753";"3401";149;7;0;164132;25832;6676582;684038;"211193212"
"311478788";"3401";149;8;0;164133;25832;6678063;685827;"313455378"
"311478796";"3401";149;9;0;164134;25832;6678007;685900;"312925931"
"311478818";"3411";7;1;0;164141;25832;6752681;602835;"312861194"
"311478826";"3411";8;1;0;164143;25832;6753064;602426;"313536769"
"311478834";"3411";8;1;0;164143;25832;6753064;602426;"313078736"
"311478842";"3411";8;33;0;164146;25832;6752889;602153;"310004243"
"311478850";"3411";8;34;0;164147;25832;6752788;602337;"314013522"
"311478877";"3411";10;1;0;164148;25832;6753789;602242;"311012207"
"311478885";"3411";13;4;0;164150;25832;6755302;602501;"312599708"
"311478893";"3401";143;1;0;164152;25832;6685602;673019;"312399423"
"311478915";"3401";148;2;0;164175;25832;6680903;688613;"313763390"
"311478923";"3401";140;9;0;164188;25832;6687494;672452;"312827301"
"311478931";"4649";73;5;0;99977;25832;6869482;329435;"312827301"
"311478958";"4649";75;1;0;99980;25832;6869786;329934;"312827301"
"311478966";"4649";76;1;0;99981;25832;6869471;330139;"312827301"
"311478974";"1833";6;39;0;99988;25833;7347368;458398;"313117685"
"311478982";"1833";27;13;0;99999;25833;7353865;470833;"313696286"
"311478990";"1833";30;1;0;100000;25833;7355367;471271;"313372324"
"311479008";"5036";81;14;0;100004;25832;7050571;585794;"310968080"
"311479016";"1833";31;1;0;100008;25833;7356563;473673;"313269426"
"311479024";"1833";31;4;0;100010;25833;7356610;474033;"313137708"
"311479032";"1866";69;12;0;101316;25833;7608132;487384;"313392392"
"311479040";"1866";74;5;0;101318;25833;7611790;494744;"310007919"
"311479059";"1866";27;8;0;101320;25833;7583498;490084;"312751569"
"311479067";"1866";36;14;0;101321;25833;7591170;484750;"310229156"
"311479075";"1866";36;14;0;101321;25833;7591170;484750;"310055417"
"311479083";"4611";22;2;0;101322;25832;6616201;322548;"313692841"
"311479091";"4611";36;11;0;101324;25832;6618607;329478;"312205793"
"311479105";"4611";40;2;0;101325;25832;6620733;331593;"212276022"
"311479113";"4611";75;14;0;101327;25832;6618262;331324;"310679968"
"311479121";"4611";148;3;0;101328;25832;6622349;321016;"211784482"
"311479148";"3118";70;1;0;101329;25832;6603640;622588;"312556073"
"311479156";"3118";70;1;0;101329;25832;6603640;622588;"310255912"
"311479164";"1860";137;3;0;101333;25833;7567096;460750;"312839040"
"311479172";"4005";25;16;0;101362;25832;6606190;508697;"310691615"
"311479180";"3120";126;13;0;101364;25832;6585775;646185;"313205215"
"311479199";"4005";50;4;0;101365;25832;6599474;516873;"312687429"
"311479202";"3120";129;6;0;101368;25832;6582386;642378;"312509245"
"311479210";"4220";3;1;0;101372;25832;6539025;416330;"314018524"
"311479229";"5061";67;14;0;101380;25832;6990366;508682;"310813125"
"311479237";"4205";94;1;0;101382;25832;6441648;409981;"314116607"
"311479245";"1160";159;5;0;101387;25832;6599172;304487;"312919001"
"311479253";"1508";158;2;0;101389;25832;6932386;363759;"311127462"
"311479261";"5061";68;3;0;101391;25832;6991275;508595;"310288225"
"311479288";"5014";48;3;0;101393;25832;7070739;484068;"313205460"
"311479318";"5021";304;6;0;101395;25832;6944709;539765;"313872688"
"311479326";"5021";304;6;0;101395;25832;6944709;539765;"311113496"
"311479334";"5038";13;1;0;101397;25832;7078488;621803;"312921731"
"311479342";"5038";13;2;0;101398;25832;7079206;622056;"210657622"
"311479350";"5061";71;20;0;101399;25832;6989685;505977;"313100553"
"311479369";"5038";65;3;0;101401;25832;7084842;629352;"313890600"
"311479377";"1834";18;10;0;101402;25833;7367283;404594;"313915905"
"311479385";"4612";34;2;0;109843;25832;6616250;297460;"311000683"
"311479393";"4612";85;4;0;109847;25832;6606434;298708;"312186721"
"311479407";"4612";107;1;0;109851;25832;6607582;302675;"310338206"
"311479415";"4612";112;1;0;109853;25832;6613402;303616;"314119436"
"311479458";"5501";89;7;0;105678;25833;7740030;640610;"313996417"
"311479466";"5501";90;2;0;105681;25833;7745373;636474;"313557529"
"311479474";"5544";65;12;0;105714;25833;7763432;738265;"312913461"
"311479482";"3447";28;5;0;106975;25832;6739057;571055;"312435063"
"311479490";"3447";30;1;0;106979;25832;6739237;570246;"310151947"
"311479504";"3447";30;1;0;106979;25832;6739237;570246;"311723189"
"311479512";"3447";31;1;0;106980;25832;6739339;570489;"313556018"
"311479539";"3447";37;1;0;106988;25832;6732937;572598;"313105598"
"311479547";"3435";147;3;0;106990;25832;6858073;509453;"314072065"
"311479555";"3435";150;6;0;106992;25832;6857275;511116;"313608204"
"311479563";"3435";153;4;0;106993;25832;6855477;513299;"210996842"
"311479571";"3437";181;85;0;107000;25832;6844297;508824;"314202406"
"311479598";"3437";194;5;0;107006;25832;6842014;522504;"310397822"
"311479628";"3437";208;1;0;107011;25832;6848183;528464;"310220973"
"311479636";"3419";12;30;0;161471;25832;6729419;649611;"313016323"
"311479644";"3419";14;6;0;161474;25832;6730123;652681;"310992046"
"311479652";"3419";14;19;0;161476;25832;6729801;653036;"313930858"
"311479660";"3419";14;21;0;161477;25832;6729616;652272;"310912565"
"311479679";"3419";14;38;0;161479;25832;6730136;652955;"313404358"
"311479687";"3419";14;73;0;161480;25832;6729917;651446;"210822542"
"311479695";"3419";14;76;0;161481;25832;6729558;653819;"312431475"
"311479709";"3419";17;15;0;161487;25832;6728436;652966;"310504408"
"311479717";"3418";199;61;0;161495;25832;6721924;667578;"312697165"
"311479725";"3419";2;1;0;161508;25832;6735768;649121;"313354911"
"311479733";"3419";2;1;0;161508;25832;6735768;649121;"312917408"
"311479741";"3419";2;10;0;161510;25832;6736443;649112;"310614068"
"311479768";"3419";4;1;0;161513;25832;6736421;650450;"310162299"
"311479776";"3419";4;1;0;161513;25832;6736421;650450;"310162299"
"311479784";"3419";5;1;0;161514;25832;6735133;649915;"310162299"
"311479792";"3419";6;7;0;161517;25832;6737226;649854;"310162299"
"311479806";"3419";7;1;0;161518;25832;6734275;650163;"310162299"
"311479814";"3419";7;1;0;161518;25832;6734275;650163;"310162299"
"311479822";"3419";8;1;0;161520;25832;6734148;651545;"310162299"
"311479830";"3419";9;3;0;161528;25832;6733106;651048;"310162299"
"311479849";"3418";142;1;0;161543;25832;6715371;660540;"310162299"
"311479857";"3418";148;11;0;161545;25832;6714897;657618;"313780503"
"311479865";"3418";154;1;0;161548;25832;6713655;660995;"310968951"
"311479873";"3413";368;5;0;162865;25832;6732223;629745;"312177099"
"311479881";"3413";332;1;0;162871;25832;6724292;627796;"314131967"
"311479903";"3413";333;1;0;162873;25832;6725032;627933;"213455842"
"311479911";"3413";333;2;0;162874;25832;6725246;627965;"213455842"
"311479938";"3413";334;1;0;162877;25832;6725900;628147;"310950831"
"311479946";"3413";334;1;0;162877;25832;6725900;628147;"312494574"
"311479954";"3413";335;1;0;162878;25832;6726355;627912;"312955466"
"311479962";"3413";336;1;0;162879;25832;6726625;628297;"312594587"
"311479970";"3413";342;2;0;162889;25832;6729838;628675;"310602183"
"311479989";"3413";343;1;0;162892;25832;6729952;628432;"311733761"
"311479997";"3413";344;1;0;162893;25832;6730452;628384;"313031152"
"311480006";"3413";346;1;0;162894;25832;6730535;627739;"310383236"
"311480014";"3413";348;1;0;162895;25832;6731664;627113;"313535479"
"311480022";"3413";350;1;0;162898;25832;6732397;626347;"312876957"
"311480030";"3413";352;1;0;162900;25832;6731801;627793;"313534758"
"311480049";"3413";352;5;0;162902;25832;6731211;628499;"313111830"
"311480065";"3413";315;1;0;162907;25832;6735803;624687;"311142747"
"311480073";"3413";315;1;0;162907;25832;6735803;624687;"311083481"
"311480081";"3413";322;1;0;162915;25832;6728624;625437;"312636573"
"311480103";"3413";322;3;0;162916;25832;6729843;625344;"210376682"
"311480111";"3413";323;1;0;162918;25832;6726087;625866;"313800377"
"311480138";"3413";323;7;0;162921;25832;6726138;625947;"312221705"
"311480146";"3437";320;1;0;107021;25832;6838339;528170;"313573303"
"311480154";"3437";321;5;0;107022;25832;6854667;520209;"313032442"
"311480162";"3439";45;52;0;107027;25832;6825719;567306;"312551659"
"311480189";"3441";32;9;0;107034;25832;6784582;562402;"310343056"
"311480197";"3449";51;1;0;107037;25832;6738221;534958;"312687593"
"311480200";"3449";53;1;0;107040;25832;6737322;535516;"313667545"
"311480227";"3449";53;1;0;107040;25832;6737322;535516;"313598365"
"311480235";"3449";53;1;0;107040;25832;6737322;535516;"312426315"
"311480243";"3449";54;4;0;107044;25832;6735722;536413;"312926989"
"311480251";"3449";54;5;0;107045;25832;6734914;535816;"310709204"
"311480278";"3314";128;1;0;108452;25832;6615291;543791;"310699861"
"311480286";"3314";128;9;0;108453;25832;6615036;543603;"310066818"
"311480294";"3314";168;1;0;108459;25832;6632421;548116;"310201286"
"311480308";"3316";98;5;0;108476;25832;6650952;556942;"310355054"
"311480316";"3322";47;44;0;108480;25832;6720392;503208;"311724010"
"311480324";"3316";107;10;0;108482;25832;6658696;553628;"310204773"
"311480332";"3316";91;2;0;108484;25832;6648342;554978;"311770713"
"311480340";"3324";48;16;0;108485;25832;6735981;488440;"312917408"
"311480359";"3303";68;2;0;108488;25832;6608567;541260;"312917408"
"311480367";"3334";60;1;0;108489;25832;6649275;527397;"312917408"
"311480375";"3334";70;1;0;108490;25832;6642374;527874;"313641635"
"311480383";"3314";194;1;0;108496;25832;6637675;551226;"312707470"
"311480391";"3303";97;1;0;108509;25832;6604997;536012;"311083236"
"311480405";"3303";143;16;0;108510;25832;6619010;528961;"312604639"
"311480413";"3305";102;5;0;108515;25832;6670706;573204;"310281123"
"311480421";"3305";305;17;0;108517;25832;6722644;553154;"311714694"
"311480464";"3305";64;4;0;108530;25832;6676766;557892;"213663232"
"311480472";"4617";62;2;0;109893;25832;6666332;343932;"310577103"
"311480480";"4617";116;4;0;109899;25832;6652907;330157;"310719404"
"311480499";"4617";152;6;0;109902;25832;6637600;314938;"310710709"
"311480502";"4618";19;1;0;109917;25832;6635211;378576;"310576255"
"311480510";"4618";19;1;0;109917;25832;6635211;378576;"312748959"
"311480529";"4618";49;4;0;109921;25832;6655206;363690;"213778862"
"311480537";"4618";63;5;0;109922;25832;6663359;362454;"310995819"
"311480545";"4618";174;25;0;109923;25832;6689767;370779;"313925633"
"311480553";"4618";211;12;0;109924;25832;6700932;364593;"312851717"
"311480561";"4618";237;1;0;109926;25832;6698735;375026;"312699494"
"311480588";"4620";46;9;0;109931;25832;6715985;388139;"310785636"
"311480596";"4621";628;1;0;109938;25832;6708797;370305;"310707589"
"311480618";"5510";40;1;0;105630;25833;7626814;547159;"311162624"
"311480626";"5510";40;2;0;105631;25833;7626793;547015;"313030733"
"311480634";"5510";41;3;0;105638;25833;7627569;547028;"313463028"
"311480642";"5510";41;4;0;105639;25833;7627293;547152;"310682969"
"311480650";"3442";171;18;0;107064;25832;6731043;599716;"310184985"
"311480669";"3442";249;1;0;107071;25832;6722822;596604;"313277216"
"311480677";"3442";231;1;0;107073;25832;6724499;597142;"314173414"
"311480685";"3236";166;5;0;107100;25832;6685875;579671;"310466506"
"311480693";"3234";60;3;0;107106;25832;6685132;590696;"311109634"
"311480707";"3234";66;13;0;107108;25832;6682590;592476;"313890570"
"311480715";"3446";144;7;0;107130;25832;6694195;582092;"210058672"
"311480723";"3437";310;1;0;107135;25832;6841284;529320;"313742946"
"311480731";"3301";224;1;0;108536;25832;6624280;555667;"310716960"
"311480758";"3314";109;50;0;108539;25832;6626469;553294;"310229113"
"311480766";"3413";323;18;0;162923;25832;6727070;625690;"310423238"
"311480774";"3413";324;1;0;162926;25832;6724809;626157;"310273015"
"311480782";"3413";325;1;0;162928;25832;6724194;626490;"213466992"
"311480790";"3413";325;1;0;162928;25832;6724194;626490;"313944018"
"311480804";"3413";326;1;0;162929;25832;6722187;627018;"314039866"
"311480812";"3401";131;17;0;164285;25832;6682087;670739;"310476161"
"311480820";"3401";125;2;0;164288;25832;6686610;670521;"313611744"
"311480839";"3401";113;2;0;164289;25832;6685449;669042;"312267217"
"311480847";"3401";114;1;0;164293;25832;6680262;677961;"311718606"
"311480855";"3401";114;3;0;164294;25832;6684305;668794;"210447202"
"311480871";"3401";116;1;0;164298;25832;6682266;668241;"313305643"
"311480898";"3401";116;1;0;164298;25832;6682266;668241;"312917408"
"311480901";"3401";119;4;0;164304;25832;6689969;669274;"312917408"
"311480928";"3401";121;6;0;164307;25832;6689385;669914;"312917408"
"311480936";"3401";124;1;0;164315;25832;6687177;670327;"312917408"
"311480944";"3401";99;2;0;164320;25832;6695178;668684;"312917408"
"311480952";"3401";100;2;0;164321;25832;6694222;668584;"312917408"
"311480960";"3401";101;1;0;164323;25832;6693482;668736;"312917408"
"311480979";"3401";101;1;0;164323;25832;6693482;668736;"312917408"
"311480987";"3401";106;10;0;164336;25832;6690171;666428;"312988623"
"311480995";"3401";107;1;0;164338;25832;6687955;666279;"312920530"
"311481002";"3401";110;1;0;164344;25832;6688466;668207;"313779866"
"311481010";"3401";110;1;0;164344;25832;6688466;668207;"312797054"
"311481029";"3401";111;1;0;164347;25832;6686360;668663;"311776843"
"311481037";"3326";53;19;0;108540;25832;6749578;490721;"310032816"
"311481045";"3324";17;176;0;108544;25832;6727536;491707;"310240990"
"311481053";"3334";109;1;0;108545;25832;6634067;530708;"214217902"
"311481088";"3324";29;2;0;108546;25832;6734875;493184;"314007921"
"311481096";"3326";64;3;0;108548;25832;6747228;477858;"313148289"
"311481118";"3326";64;3;0;108548;25832;6747228;477858;"313254259"
"311481126";"3324";22;7;0;108549;25832;6729965;495035;"310755214"
"311481142";"3453";1;2;0;107245;25832;6791360;489388;"313374173"
"311481150";"3454";96;21;0;107256;25832;6779751;487345;"313458180"
"311481169";"3442";6;7;0;107258;25832;6723840;612795;"313268314"
"311481177";"3452";75;3;0;107261;25832;6766444;503144;"312669552"
"311481185";"3441";162;9;0;107270;25832;6793052;563938;"212230332"
"311481193";"3118";194;26;0;107271;25832;6599053;628374;"311111124"
"311481207";"3418";108;9;0;107275;25832;6722960;666628;"310381837"
"311481215";"5006";366;4;0;107277;25832;7111526;625184;"310773956"
"311481223";"3448";19;7;0;107279;25832;6745144;550924;"210397612"
"311481231";"1839";59;5;0;107282;25833;7417738;486814;"313382737"
"311481258";"3440";140;1;0;107283;25832;6796935;567256;"314025008"
"311481266";"3431";55;5;0;107287;25832;6869494;513882;"313716090"
"311481274";"3440";32;1;0;107289;25832;6792759;576736;"312447614"
"311481282";"1841";73;14;0;107296;25833;7471391;510534;"313834638"
"311481304";"1841";73;14;0;107296;25833;7471391;510534;"313591891"
"311481312";"1841";111;6;0;107303;25833;7465476;519627;"312925494"
"311481320";"3401";132;63;0;107310;25832;6680414;673108;"312917408"
"311481339";"3454";88;11;0;107311;25832;6781406;484944;"312917408"
"311481347";"4020";149;9;0;108711;25832;6587603;516189;"312917408"
"311481355";"4020";150;1;0;108712;25832;6586945;516239;"312917408"
"311481363";"4020";150;2;0;108713;25832;6587446;517392;"312917408"
"311481371";"4005";437;1;0;108715;25832;6596194;518570;"312917408"
"311481398";"4020";116;3;0;108716;25832;6586364;517716;"313533603"
"311481401";"4020";116;3;0;108716;25832;6586364;517716;"313458393"
"311481428";"4020";118;1;0;108721;25832;6588440;518045;"311087681"
"311481436";"4020";119;4;0;108724;25832;6588887;518030;"310751812"
"311481444";"4020";120;1;0;108725;25832;6589393;518316;"313164772"
"311481452";"4020";124;1;0;108732;25832;6590658;518473;"313440370"
"311481460";"4020";125;2;0;108733;25832;6590816;519085;"314170202"
"311481479";"4020";126;1;0;108734;25832;6591444;518831;"313374750"
"311481487";"4034";120;6;0;108747;25832;6590073;441373;"313652122"
"311481509";"4034";147;3;0;108749;25832;6586821;450368;"212763772"
"311481517";"4036";16;3;0;108751;25832;6602511;442664;"311703269"
"311481525";"4036";19;2;0;108752;25832;6602699;441685;"311090291"
"311481533";"4022";113;2;0;108757;25832;6605619;464749;"310996858"
"311481541";"4022";87;4;0;108771;25832;6608291;472732;"312791358"
"311481568";"4022";88;1;0;108774;25832;6608598;472608;"313848698"
"311481576";"4036";148;7;0;108788;25832;6618288;447431;"310927635"
"311481584";"4028";36;41;0;108791;25832;6583307;472595;"310129674"
"311481592";"4020";168;4;0;108792;25832;6582905;512947;"310834734"
"311481606";"4631";429;3;0;110121;25832;6733716;279340;"310709808"
"311481630";"4631";232;2;0;110127;25832;6728320;306940;"310849774"
"311481649";"4631";429;8;0;110129;25832;6733902;279005;"312868830"
"311481657";"4631";429;9;0;110130;25832;6733482;279015;"310920908"
"311481665";"4631";428;11;0;110134;25832;6734537;278271;"313943291"
"311481673";"4634";21;1;0;110145;25832;6751217;300865;"311785958"
"311481681";"4611";10;4;0;110153;25832;6617584;327402;"310523763"
"311481703";"4631";142;4;0;110154;25832;6722508;294389;"310523763"
"311481738";"4612";71;16;0;110163;25832;6600661;291974;"210532072"
"311481746";"4612";71;4;0;110167;25832;6601292;291257;"313410005"
"311481754";"4631";313;4;0;110175;25832;6718360;289538;"312801256"
"311481762";"4619";8;8;0;110176;25832;6700241;396794;"212535052"
"311481770";"4631";122;2;0;110177;25832;6744559;286063;"310402591"
"311481789";"4622";56;1;0;110182;25832;6696629;349128;"310266760"
"311481797";"4621";176;1;0;110196;25832;6722305;364323;"312232618"
"311481800";"1827";19;2;0;106029;25833;7341785;397067;"311155091"
"311481827";"1827";22;25;0;106034;25833;7338462;378390;"310050415"
"311481835";"1827";36;3;0;106040;25833;7332075;385001;"312797054"
"311481843";"1806";359;1;0;106074;25833;7586775;577964;"312267918"
"311481851";"1806";359;4;0;106076;25833;7587290;577617;"311804847"
"311481894";"1806";359;14;0;106080;25833;7586695;577793;"310311057"
"311481908";"1806";359;17;0;106083;25833;7588126;575673;"310104787"
"311481916";"1806";359;27;0;106087;25833;7587481;577349;"310126683"
"311481924";"1560";56;3;0;107315;25832;6978197;462481;"313388379"
"311481932";"1560";74;1;0;107316;25832;6972810;459904;"313666433"
"311481959";"3448";15;9;0;107324;25832;6745005;555989;"312415453"
"311481967";"3413";282;1;0;162957;25832;6736803;627230;"313086887"
"311481983";"3413";286;1;0;162961;25832;6735536;622480;"314094654"
"311481991";"3413";288;1;0;162963;25832;6735982;621796;"313236846"
"311482009";"3413";288;1;0;162963;25832;6735982;621796;"310323551"
"311482017";"3413";288;2;0;162964;25832;6735848;622133;"311045628"
"311482025";"3413";292;1;0;162967;25832;6734515;621474;"311045628"
"311482033";"3413";296;1;0;162969;25832;6734306;621629;"311045628"
"311482041";"3413";297;1;0;162970;25832;6733238;621674;"311045628"
"311482068";"3413";300;1;0;162973;25832;6734258;623087;"313564347"
"311482076";"3413";303;1;0;162974;25832;6734637;621906;"312843587"
"311482084";"3413";303;1;0;162974;25832;6734637;621906;"313781690"
"311482092";"3413";308;1;0;162977;25832;6734920;622932;"313803090"
"311482106";"3413";309;1;0;162978;25832;6735486;623015;"313790134"
"311482114";"3413";310;1;0;162979;25832;6736176;623379;"313888428"
"311482122";"3413";310;1;0;162979;25832;6736176;623379;"313981991"
"311482149";"3413";232;1;0;162983;25832;6737732;623408;"311005499"
"311482157";"3413";233;1;0;162984;25832;6737919;623167;"313724123"
"311482165";"3413";235;1;0;162988;25832;6738516;623301;"312190907"
"311482173";"3413";237;1;0;162990;25832;6739792;622960;"213441582"
"311482181";"3413";242;1;0;162992;25832;6740759;623605;"310383635"
"311482203";"3413";242;3;0;162993;25832;6740177;623694;"313851400"
"311482211";"3413";243;1;0;162994;25832;6740261;624332;"311162624"
"311482238";"3413";246;1;0;162997;25832;6739678;624874;"312469855"
"311482246";"3413";246;1;0;162997;25832;6739678;624874;"313932982"
"311482254";"3413";248;3;0;162998;25832;6738897;623738;"211019662"
"311482262";"3413";250;1;0;162999;25832;6738048;623874;"313528529"
"311482270";"3413";257;1;0;163002;25832;6737782;629105;"311781480"
"311482289";"3413";262;1;0;163005;25832;6735627;629867;"313883280"
"311482300";"3413";262;5;0;163008;25832;6735449;629661;"313798267"
"311482319";"3413";277;1;0;163015;25832;6736294;630401;"310970514"
"311482327";"3401";91;1;0;164371;25832;6688279;665330;"314028430"
"311482343";"3401";93;14;0;164378;25832;6686919;665933;"213291882"
"311482351";"3401";94;1;0;164383;25832;6685790;667120;"313758931"
"311482378";"3401";96;1;0;164385;25832;6684147;667707;"313878686"
"311482386";"3401";96;4;0;164387;25832;6682576;666196;"311003607"
"311482408";"3401";97;1;0;164389;25832;6695476;668238;"313319407"
"311482416";"3401";74;13;0;164394;25832;6695635;665897;"314068610"
"311482424";"3401";74;23;0;164395;25832;6694149;662776;"310044601"
"311482432";"3401";75;7;0;164403;25832;6693529;666674;"311782584"
"311482467";"3401";75;35;0;164408;25832;6693784;667998;"313992713"
"311482475";"3401";77;25;0;164418;25832;6692629;664974;"311823183"
"311482483";"3401";79;8;0;164422;25832;6693618;664077;"313245969"
"311482491";"3401";79;22;0;164423;25832;6693582;664286;"311736027"
"311482505";"3401";70;60;0;164431;25832;6676742;683399;"310777501"
"311482513";"3401";70;67;0;164433;25832;6666786;684501;"313242706"
"311482521";"3401";70;93;0;164441;25832;6673744;684972;"310449032"
"311482548";"3401";70;109;0;164447;25832;6671328;681194;"311013424"
"311482556";"3422";91;3;0;160242;25832;6802597;649234;"310607703"
"311482564";"3423";14;9;0;160253;25832;6824308;608316;"312422859"
"311482572";"3422";51;17;0;160258;25832;6777668;635492;"213661582"
"311482580";"3422";54;40;0;160268;25832;6773200;628002;"310727903"
"311482599";"3422";55;12;0;160273;25832;6772347;627708;"310405183"
"311482602";"3422";56;3;0;160275;25832;6770870;628320;"313384152"
"311482610";"3422";59;1;0;160288;25832;6793747;647250;"312153408"
"311482629";"3432";133;1;0;107328;25832;6884467;501630;"310416630"
"311482637";"3234";54;9;0;107371;25832;6686427;592014;"310120472"
"311482645";"4223";93;6;0;107375;25832;6474848;427747;"313893952"
"311482653";"3449";1;7;0;107391;25832;6748391;525105;"312769417"
"311482661";"3449";40;3;0;107401;25832;6740665;535919;"310235253"
"311482688";"4003";54;8;0;108807;25832;6567950;533222;"310899747"
"311482696";"4003";78;17;0;108809;25832;6558962;539215;"311819240"
"311482718";"4003";80;8;0;108810;25832;6557977;539463;"314222229"
"311482734";"4014";4;17;0;108815;25832;6521265;521565;"313281167"
"311482742";"4201";1;1;0;108851;25832;6502147;507973;"312716011"
"311482750";"4201";24;3;0;108863;25832;6515031;515904;"312394073"
"311482769";"3122";113;7;0;741;25832;6590885;654692;"310282790"
"311482777";"3907";315;2;0;107517;25832;6566044;563272;"310282790"
"311482785";"3905";331;3;0;107523;25832;6585137;575284;"311746162"
"311482793";"3909";14;3;0;107534;25832;6586381;552618;"314123301"
"311482807";"3909";15;4;0;107539;25832;6586744;552246;"313269507"
"311482815";"3909";16;4;0;107542;25832;6586847;551919;"313750434"
"311482831";"3909";16;7;0;107544;25832;6586844;551871;"310967408"
"311482858";"3909";20;5;0;107549;25832;6587154;550545;"310957496"
"311482866";"3909";22;1;0;107553;25832;6586163;550234;"312189909"
"311482874";"3909";1027;2;0;107558;25832;6546089;563102;"310991481"
